timestamp,operacion,spotPrice,markPrice,fundingRate,equity_usd,funding_pnl_usd,funding_pnl_formula,basis_pnl_usd,basis_pnl_formula,costs_usd,total_pnl_usd,cumulative_pnl_usd
2024-01-30 00:00:00.000,nada,43162.02,43294.1,0.0001,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-01-30 08:00:00.000,nada,43432.1,43354.77136994,0.0001,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-01-30 16:00:00.000,nada,43499.03,43371.36705658,0.0001,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-01-31 00:00:00.001,nada,42940.67,42940.2,0.0001,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-01-31 08:00:00.000,nada,42978.01,43030.4261378,0.0001,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-01-31 16:00:00.000,nada,43474.81,43338.60853214,0.0001,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-01 00:00:00.000,nada,42474.95,42552.42412971,0.0001,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-01 08:00:00.000,nada,42244.54,42152.63909634,0.0001,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-01 16:00:00.002,nada,42516.12,42508.1509977,0.0001,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-02 00:00:00.000,nada,43174.41,43061.91433424,0.0001,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-02 08:00:00.000,nada,43015.99,43064.43315211,0.0001,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-02 16:00:00.000,nada,43216.36,43207.20398942,0.0001,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-03 00:00:00.000,nada,43229.07,43164.6,7.645e-05,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-03 08:00:00.000,nada,43016.79,43018.6,1.47e-05,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-03 16:00:00.000,nada,43095.04,43090.73475042,6.306e-05,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-04 00:00:00.000,nada,43008.15,42987.9,0.0001,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-04 08:00:00.000,nada,42795.25,42810.0,0.0001,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-04 16:00:00.000,nada,42913.16,42910.0,0.0001,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-05 00:00:00.000,nada,42360.96,42547.59837025,-2.088e-05,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-05 08:00:00.000,nada,43033.53,43044.1,0.0001,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-05 16:00:00.000,nada,42741.69,42600.1,0.0001,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-06 00:00:00.000,nada,42600.34,42651.9,0.0001,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-06 08:00:00.000,nada,43069.02,42840.5718487,0.0001,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-06 16:00:00.000,nada,43165.46,43212.29030338,0.0001,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-07 00:00:00.000,nada,43096.47,43072.36457131,0.0001,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-07 08:00:00.000,nada,42942.83,42861.30748293,3.216e-05,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-07 16:00:00.000,nada,43240.71,43030.0,0.0001,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-08 00:00:00.000,nada,44676.01,44341.0,0.0001,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-08 08:00:00.000,nada,44718.33,44504.937399,0.0001,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-08 16:00:00.000,nada,45066.01,45454.91000495,0.0001,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-09 00:00:00.000,nada,45289.1,45309.12004473,0.0001,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-09 08:00:00.000,nada,46639.99,46212.98317279,0.0001,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-09 16:00:00.000,nada,47275.88,47160.0,0.0001,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-10 00:00:00.000,nada,47088.0,47142.9,0.0001,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-10 08:00:00.000,nada,47087.7,47170.9,0.0001,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-10 16:00:00.000,nada,47250.0,47363.5,4.031e-05,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-11 00:00:00.000,nada,47732.43,47763.0,0.0001,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-11 08:00:00.000,nada,48140.0,48198.15357064,0.0001,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-11 16:00:00.000,nada,48104.01,48179.55998813,0.0001,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-12 00:00:00.000,nada,48604.0,48329.723687,0.0001,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-12 08:00:00.000,nada,48114.01,48234.7,0.0001,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-12 16:00:00.000,apertura,49582.33,49984.16572668,0.00010677,1049.497670890493,0.0,,0.0,,0.0,0.0,20.790110781764387
2024-02-13 00:00:00.000,cierre,50101.7,49965.17868378,0.0001,1058.441811597196,0.10074665023763808,0.000002 * 50101.70 = 0.10,10.825514644017064,(50101.70 - 49965.18) - (49582.33 - 49984.17) = 538.36; 538.36 * 0.020108,3.009502209293051,10.926261294254703,31.71637207601909
2024-02-13 08:00:00.000,nada,50117.98,50040.0,0.0001,1057.0326303618501,0.0,,0.0,,0.0,0.0,31.71637207601909
2024-02-13 16:00:00.000,apertura,48477.07,48767.9,0.00011406,1057.0326303618501,0.0,,0.0,,0.0,0.0,31.71637207601909
2024-02-14 00:00:00.000,nada,49482.81,49741.9,0.0001,1076.3568045732195,0.10250144567606062,0.000002 * 49482.81 = 0.10,0.0,,0.0,0.10250144567606062,31.818873521695153
2024-02-14 08:00:00.000,cierre,50758.0,49889.9,0.0001,1102.8769426473543,0.10514294518895523,0.000002 * 50758.00 = 0.11,24.006720806146006,(50758.00 - 49889.90) - (48477.07 - 48767.90) = 1158.93; 1158.93 * 0.020715,3.0776470160144145,24.111863751334962,55.93073727303012
2024-02-14 16:00:00.000,nada,51581.35,51648.2,0.00024137,1101.413722282008,0.0,,0.0,,0.0,0.0,55.93073727303012
2024-02-15 00:00:00.000,nada,52321.2,51853.55120818,0.0001,1101.413722282008,0.0,,0.0,,0.0,0.0,55.93073727303012
2024-02-15 08:00:00.000,nada,51934.01,51842.73307405,0.00013511,1101.413722282008,0.0,,0.0,,0.0,0.0,55.93073727303012
2024-02-15 16:00:00.000,nada,52265.32,51988.75907055,0.0001,1101.413722282008,0.0,,0.0,,0.0,0.0,55.93073727303012
2024-02-16 00:00:00.000,nada,51914.08,51970.31665994,0.00031009,1101.413722282008,0.0,,0.0,,0.0,0.0,55.93073727303012
2024-02-16 08:00:00.000,nada,51829.3,51819.9,0.00045448,1101.413722282008,0.0,,0.0,,0.0,0.0,55.93073727303012
2024-02-16 16:00:00.000,nada,52041.1,51946.940153,0.00041647,1101.413722282008,0.0,,0.0,,0.0,0.0,55.93073727303012
2024-02-17 00:00:00.000,nada,52003.8,52188.3,0.0001,1101.413722282008,0.0,,0.0,,0.0,0.0,55.93073727303012
2024-02-17 08:00:00.000,nada,51740.01,51965.1,0.0001,1101.413722282008,0.0,,0.0,,0.0,0.0,55.93073727303012
2024-02-17 16:00:00.000,apertura,50951.25,51045.52508049,0.00016663,1101.413722282008,0.0,,0.0,,0.0,0.0,55.93073727303012
2024-02-18 00:00:00.000,cierre,51676.95,51697.7,0.00030994,1114.74633121462,0.3289226248127836,0.000006 * 51676.95 = 0.33,1.5099228371118496,(51676.95 - 51697.70) - (50951.25 - 51045.53) = 73.53; 73.53 * 0.020536,3.162893755139198,1.8388454619246333,57.76958273495475
2024-02-18 08:00:00.000,nada,51790.01,51710.14297833,0.00029854,1113.482842662627,0.0,,0.0,,0.0,0.0,57.76958273495475
2024-02-18 16:00:00.000,nada,51835.57,51827.11909633,0.00030878,1113.482842662627,0.0,,0.0,,0.0,0.0,57.76958273495475
2024-02-19 00:00:00.000,nada,52183.72,52177.23725443,0.0003136,1113.482842662627,0.0,,0.0,,0.0,0.0,57.76958273495475
2024-02-19 08:00:00.000,apertura,52098.5,52456.1,0.00041467,1113.482842662627,0.0,,0.0,,0.0,0.0,57.76958273495475
2024-02-19 16:00:00.000,nada,51775.76,52152.05202394,0.00028146,1105.3395816074844,0.2958864526502333,0.000006 * 51775.76 = 0.30,0.0,,0.0,0.2958864526502333,58.06546918760499
2024-02-20 00:00:00.000,nada,51641.82,51805.50406332,0.0001,1102.9151829191574,0.10485362631779825,0.000002 * 51641.82 = 0.10,0.0,,0.0,0.10485362631779825,58.17032281392279
2024-02-20 08:00:00.000,nada,51776.8,51871.2,0.0003272,1105.7617178685011,0.3439778013717925,0.000007 * 51776.80 = 0.34,0.0,,0.0,0.3439778013717925,58.51430061529458
2024-02-20 16:00:00.000,nada,51396.33,51705.38589647,0.00020029,1098.3751528180399,0.20901299616152708,0.000004 * 51396.33 = 0.21,0.0,,0.0,0.20901299616152708,58.723313611456106
2024-02-21 00:00:00.000,nada,52174.2,52318.1,0.00018931,1114.3924054404165,0.20054473719850582,0.000004 * 52174.20 = 0.20,0.0,,0.0,0.20054473719850582,58.92385834865461
2024-02-21 08:00:00.000,cierre,51667.84,51581.9,0.0001,1104.3005180190046,0.10490645736358224,0.000002 * 51667.84 = 0.10,9.005642600705313,(51667.84 - 51581.90) - (52098.50 - 52456.10) = 443.54; 443.54 * 0.020304,3.1643248576563883,9.110549058068894,68.0344074067235
2024-02-21 16:00:00.000,nada,51346.39,51172.0,0.0001,1102.8314430273024,0.0,,0.0,,0.0,0.0,68.0344074067235
2024-02-22 00:00:00.000,apertura,51532.57,51896.0,0.00042188,1102.8314430273024,0.0,,0.0,,0.0,0.0,68.0344074067235
2024-02-22 08:00:00.000,cierre,51888.52,51842.45044097,0.00038078,1108.4929033650963,0.40169493566963854,0.000008 * 51888.52 = 0.40,8.325386064073433,(51888.52 - 51842.45) - (51532.57 - 51896.00) = 409.50; 409.50 * 0.020331,3.1575524114947995,8.727080999743071,76.76148840646657
2024-02-22 16:00:00.000,apertura,51479.09,51610.0,0.00034808,1107.3122750769228,0.0,,0.0,,0.0,0.0,76.76148840646657
2024-02-23 00:00:00.000,cierre,51455.85,51300.0,0.0001,1105.258121033834,0.10514717648086055,0.000002 * 51455.85 = 0.11,5.859781604550656,(51455.85 - 51300.00) - (51479.09 - 51610.00) = 286.76; 286.76 * 0.020434,3.1549779688380553,5.964928781031516,82.72641718749809
2024-02-23 08:00:00.000,nada,50958.54,50939.4,0.0001,1103.7875477700943,0.0,,0.0,,0.0,0.0,82.72641718749809
2024-02-23 16:00:00.000,nada,51053.07,50940.39492524,0.00018451,1103.7875477700943,0.0,,0.0,,0.0,0.0,82.72641718749809
2024-02-24 00:00:00.000,nada,50889.2,50757.9,0.0001,1103.7875477700943,0.0,,0.0,,0.0,0.0,82.72641718749809
2024-02-24 08:00:00.000,apertura,50994.92,51096.0,0.00031843,1103.7875477700943,0.0,,0.0,,0.0,0.0,82.72641718749809
2024-02-24 16:00:00.001,cierre,51099.35,51120.0,0.00026867,1104.360984125427,0.28230380510127995,0.000006 * 51099.35 = 0.28,1.6538657349357848,(51099.35 - 51120.00) - (50994.92 - 51096.00) = 80.43; 80.43 * 0.020563,3.15054942885023,1.9361695400370649,84.66258672753516
2024-02-25 00:00:00.000,nada,51486.86,51585.22760315,0.0001,1103.0666750009934,0.0,,0.0,,0.0,0.0,84.66258672753516
2024-02-25 08:00:00.000,apertura,51606.36,51760.0,0.00030315,1103.0666750009934,0.0,,0.0,,0.0,0.0,84.66258672753516
2024-02-25 16:00:00.000,nada,51378.48,51531.85708338,0.00027482,1096.8659376768878,0.28671586781924613,0.000006 * 51378.48 = 0.29,0.0,,0.0,0.28671586781924613,84.9493025953544
2024-02-26 00:00:00.000,nada,51678.9,51759.10777602,0.00030125,1103.2546270843386,0.316127632181692,0.000006 * 51678.90 = 0.32,0.0,,0.0,0.316127632181692,85.26543022753609
2024-02-26 08:00:00.000,nada,51250.16,51310.5,0.00015163,1094.8597899435647,0.1577983662251585,0.000003 * 51250.16 = 0.16,0.0,,0.0,0.1577983662251585,85.42322859376125
2024-02-26 16:00:00.000,cierre,53391.02,52892.17714523,0.0001,1138.5213018821082,0.10841524602974507,0.000002 * 53391.02 = 0.11,13.249248512217857,(53391.02 - 52892.18) - (51606.36 - 51760.00) = 652.48; 652.48 * 0.020306,3.195491228806633,13.357663758247602,98.78089235200885
2024-02-27 00:00:00.000,nada,54554.93,54561.2,0.00015314,1137.0076558100823,0.0,,0.0,,0.0,0.0,98.78089235200885
2024-02-27 08:00:00.000,nada,56235.99,56134.1,0.00065947,1137.0076558100823,0.0,,0.0,,0.0,0.0,98.78089235200885
2024-02-27 16:00:00.000,nada,57040.01,56816.04626609,0.00035117,1137.0076558100823,0.0,,0.0,,0.0,0.0,98.78089235200885
2024-02-28 00:00:00.000,apertura,57015.34,57113.2,0.00033792,1137.0076558100823,0.0,,0.0,,0.0,0.0,98.78089235200885
2024-02-28 08:00:00.001,nada,58230.71,58339.57724477,0.00023128,1158.411712885817,0.2551440469775971,0.000004 * 58230.71 = 0.26,0.0,,0.0,0.2551440469775971,99.03603639898644
2024-02-28 16:00:00.000,cierre,62412.01,61034.02038296,0.00066515,1237.9000277411583,0.7864715926851225,0.000013 * 62412.01 = 0.79,27.960013879228267,(62412.01 - 61034.02) - (57015.34 - 57113.20) = 1475.85; 1475.85 * 0.018945,3.382765814057939,28.746485471913388,127.78252187089983
2024-02-29 00:00:00.000,apertura,61359.99,62528.90487357,0.00067732,1236.9248964095864,0.0,,0.0,,0.0,0.0,127.78252187089983
2024-02-29 08:00:00.000,cierre,62785.28,62728.18365044,0.0009403,1262.4461985871233,1.1305920506990057,0.000018 * 62785.28 = 1.13,23.478811109791792,(62785.28 - 62728.18) - (61359.99 - 62528.90) = 1226.01; 1226.01 * 0.019151,3.5779551941269245,24.609403160490796,152.39192503139063
2024-02-29 16:00:00.000,apertura,62171.97,62844.1,0.00070208,1261.7726461128757,0.0,,0.0,,0.0,0.0,152.39192503139063
2024-03-01 00:00:00.000,cierre,61501.11,61242.79724701,0.00060069,1247.033868926554,0.7122680125342344,0.000012 * 61501.11 = 0.71,17.939062470947956,(61501.11 - 61242.80) - (62171.97 - 62844.10) = 930.44; 930.44 * 0.019280,3.5813521280775866,18.65133048348219,171.0432555148728
2024-03-01 08:00:00.000,nada,61908.62,61472.0,0.00059611,1245.969290210501,0.0,,0.0,,0.0,0.0,171.0432555148728
