fundingTime,symbol,fundingRate,spotPrice,markPrice
2023-01-01 00:00:00.005,BTCUSD_PERP,-0.00001609,,86277.77071658
2023-01-01 08:00:00.000,BTCUSD_PERP,0.00004835,16513.34000000,86264.63274542
2023-01-01 16:00:00.001,BTCUSD_PERP,0.00002873,,86250.0
2023-01-02 00:00:00.015,BTCUSD_PERP,0.00003540,,86250.0
2023-01-02 08:00:00.011,BTCUSD_PERP,0.00010000,,86225.48529325
2023-01-02 16:00:00.013,BTCUSD_PERP,0.00010000,,86221.83682099
2023-01-03 00:00:00.010,BTCUSD_PERP,0.00003485,,86228.13266198
2023-01-03 08:00:00.026,BTCUSD_PERP,0.00006691,,86239.16925304
2023-01-03 16:00:00.009,BTCUSD_PERP,0.00004216,,86234.02050651
2023-01-04 00:00:00.016,BTCUSD_PERP,0.00005027,,86235.30891718
2023-01-04 08:00:00.000,BTCUSD_PERP,0.00010000,16864.95000000,86231.52029212
2023-01-04 16:00:00.000,BTCUSD_PERP,0.00010000,16858.85000000,86226.0
2023-01-05 00:00:00.009,BTCUSD_PERP,0.00010000,,86239.9
2023-01-05 08:00:00.008,BTCUSD_PERP,0.00006389,,86225.79860516
2023-01-05 16:00:00.000,BTCUSD_PERP,0.00010000,16838.28000000,86228.9
2023-01-06 00:00:00.000,BTCUSD_PERP,0.00001276,16859.78000000,86224.1
2023-01-06 08:00:00.000,BTCUSD_PERP,0.00003541,16802.11000000,86225.65196878
2023-01-06 16:00:00.002,BTCUSD_PERP,0.00009198,,86225.72636743
2023-01-07 00:00:00.004,BTCUSD_PERP,-0.00002090,,86230.3
2023-01-07 08:00:00.011,BTCUSD_PERP,-0.00003004,,86252.7
2023-01-07 16:00:00.013,BTCUSD_PERP,0.00005953,,86252.7
2023-01-08 00:00:00.014,BTCUSD_PERP,-0.00002737,,86253.8
2023-01-08 08:00:00.006,BTCUSD_PERP,0.00004412,,86253.8
2023-01-08 16:00:00.008,BTCUSD_PERP,0.00000462,,86253.8
2023-01-09 00:00:00.004,BTCUSD_PERP,-0.00002825,,86253.8
2023-01-09 08:00:00.005,BTCUSD_PERP,0.00004593,,86240.2
2023-01-09 16:00:00.000,BTCUSD_PERP,0.00004831,17327.84000000,86240.2
2023-01-10 00:00:00.012,BTCUSD_PERP,0.00005163,,86228.1
2023-01-10 08:00:00.021,BTCUSD_PERP,0.00003725,,86224.1
2023-01-10 16:00:00.000,BTCUSD_PERP,0.00000279,17302.15000000,86232.9
2023-01-11 00:00:00.014,BTCUSD_PERP,-0.00001836,,86217.58334079
2023-01-11 08:00:00.005,BTCUSD_PERP,0.00002866,,86190.1
2023-01-11 16:00:00.005,BTCUSD_PERP,0.00010000,,86188.24967256
2023-01-12 00:00:00.014,BTCUSD_PERP,0.00010000,,86177.97024126
2023-01-12 08:00:00.000,BTCUSD_PERP,0.00010000,18151.52000000,86180.34173233
2023-01-12 16:00:00.010,BTCUSD_PERP,0.00010000,,86173.97497235
2023-01-13 00:00:00.000,BTCUSD_PERP,0.00008235,18771.61000000,86179.9
2023-01-13 08:00:00.000,BTCUSD_PERP,0.00008900,18842.15000000,86169.2
2023-01-13 16:00:00.014,BTCUSD_PERP,0.00009957,,86173.9
2023-01-14 00:00:00.001,BTCUSD_PERP,-0.00000440,,86173.9
2023-01-14 08:00:00.010,BTCUSD_PERP,0.00021478,,86174.0
2023-01-14 16:00:00.002,BTCUSD_PERP,0.00010000,,86175.29817271
2023-01-15 00:00:00.014,BTCUSD_PERP,0.00010000,,86185.0
2023-01-15 08:00:00.002,BTCUSD_PERP,0.00010000,,86188.0
2023-01-15 16:00:00.000,BTCUSD_PERP,0.00010000,20869.20000000,86188.0
2023-01-16 00:00:00.006,BTCUSD_PERP,0.00010000,,86189.24094811
2023-01-16 08:00:00.021,BTCUSD_PERP,0.00010000,,86206.1
2023-01-16 16:00:00.000,BTCUSD_PERP,0.00010000,20998.50000000,86230.1
2023-01-17 00:00:00.013,BTCUSD_PERP,0.00010000,,86230.1
2023-01-17 08:00:00.011,BTCUSD_PERP,0.00010000,,86229.9
2023-01-17 16:00:00.013,BTCUSD_PERP,0.00010000,,86226.0
2023-01-18 00:00:00.000,BTCUSD_PERP,0.00006088,21202.97000000,86215.3170052
2023-01-18 08:00:00.000,BTCUSD_PERP,0.00010000,21249.31000000,86223.2
2023-01-18 16:00:00.000,BTCUSD_PERP,0.00010000,20845.47000000,86223.2
2023-01-19 00:00:00.000,BTCUSD_PERP,0.00010000,20694.01000000,86215.6
2023-01-19 08:00:00.014,BTCUSD_PERP,0.00010000,,86210.0
2023-01-19 16:00:00.000,BTCUSD_PERP,0.00010000,20875.41000000,86210.0
2023-01-20 00:00:00.000,BTCUSD_PERP,0.00010000,21054.74000000,86210.3
2023-01-20 08:00:00.013,BTCUSD_PERP,0.00008957,,86220.0
2023-01-20 16:00:00.004,BTCUSD_PERP,0.00010000,,86220.0
2023-01-21 00:00:00.000,BTCUSD_PERP,0.00003350,22576.17000000,86220.0
2023-01-21 08:00:00.017,BTCUSD_PERP,0.00010000,,86192.3
2023-01-21 16:00:00.010,BTCUSD_PERP,0.00008904,,86204.72564427
2023-01-22 00:00:00.000,BTCUSD_PERP,0.00010000,22877.48000000,86216.0
2023-01-22 08:00:00.001,BTCUSD_PERP,0.00010000,,86223.2
2023-01-22 16:00:00.017,BTCUSD_PERP,0.00010000,,86229.9
2023-01-23 00:00:00.008,BTCUSD_PERP,0.00010000,,86228.1
2023-01-23 08:00:00.011,BTCUSD_PERP,0.00010000,,86207.1
2023-01-23 16:00:00.000,BTCUSD_PERP,0.00010000,22911.17000000,86203.38522444
2023-01-24 00:00:00.007,BTCUSD_PERP,0.00010000,,86200.96842781
2023-01-24 08:00:00.017,BTCUSD_PERP,0.00010000,,86205.9
2023-01-24 16:00:00.000,BTCUSD_PERP,0.00010000,22875.18000000,86200.0
2023-01-25 00:00:00.000,BTCUSD_PERP,0.00010000,22652.23000000,86193.59864714
2023-01-25 08:00:00.016,BTCUSD_PERP,0.00010000,,86188.31727007
2023-01-25 16:00:00.000,BTCUSD_PERP,0.00010000,22629.75000000,86181.49316478
2023-01-26 00:00:00.011,BTCUSD_PERP,0.00010000,,86188.30457631
2023-01-26 08:00:00.004,BTCUSD_PERP,0.00010000,,86203.5
2023-01-26 16:00:00.009,BTCUSD_PERP,0.00010000,,86203.5
2023-01-27 00:00:00.001,BTCUSD_PERP,0.00007772,,86207.8
2023-01-27 08:00:00.004,BTCUSD_PERP,0.00006149,,86207.8
2023-01-27 16:00:00.005,BTCUSD_PERP,0.00007784,,86195.87806562
2023-01-28 00:00:00.015,BTCUSD_PERP,0.00010000,,86181.6102202
2023-01-28 08:00:00.016,BTCUSD_PERP,0.00010000,,86184.31134435
2023-01-28 16:00:00.017,BTCUSD_PERP,0.00010000,,86183.95125512
2023-01-29 00:00:00.003,BTCUSD_PERP,0.00008976,,86174.1
2023-01-29 08:00:00.000,BTCUSD_PERP,0.00010000,23172.28000000,86174.2175067
2023-01-29 16:00:00.000,BTCUSD_PERP,0.00010000,23586.44000000,86182.61046476
2023-01-30 00:00:00.001,BTCUSD_PERP,0.00010000,,86188.9
2023-01-30 08:00:00.013,BTCUSD_PERP,0.00010000,,86185.2
2023-01-30 16:00:00.000,BTCUSD_PERP,0.00010000,23170.38000000,86185.2
2023-01-31 00:00:00.001,BTCUSD_PERP,0.00010000,,86186.96410998
2023-01-31 08:00:00.000,BTCUSD_PERP,0.00010000,22912.62000000,86200.8
2023-01-31 16:00:00.004,BTCUSD_PERP,0.00009891,,86218.3
2023-02-01 00:00:00.011,BTCUSD_PERP,0.00010000,,86218.3
2023-02-01 08:00:00.005,BTCUSD_PERP,0.00010000,,86201.24844538
2023-02-01 16:00:00.016,BTCUSD_PERP,0.00010000,,86195.7410807
2023-02-02 00:00:00.000,BTCUSD_PERP,0.00010000,24189.85000000,86191.75319034
2023-02-02 08:00:00.000,BTCUSD_PERP,0.00010000,23799.59000000,86181.65890078
2023-02-02 16:00:00.006,BTCUSD_PERP,0.00010000,,86176.26192931
2023-02-03 00:00:00.014,BTCUSD_PERP,0.00010000,,86176.26192931
2023-02-03 08:00:00.000,BTCUSD_PERP,0.00010000,23423.52000000,86167.58419263
2023-02-03 16:00:00.008,BTCUSD_PERP,0.00010000,,86167.65776649
2023-02-04 00:00:00.013,BTCUSD_PERP,0.00010000,,86162.7
2023-02-04 08:00:00.000,BTCUSD_PERP,0.00010000,23297.59000000,86163.70453136
2023-02-04 16:00:00.013,BTCUSD_PERP,0.00010000,,86162.41887115
2023-02-05 00:00:00.005,BTCUSD_PERP,0.00010000,,86172.8
2023-02-05 08:00:00.001,BTCUSD_PERP,0.00010000,,86180.0
2023-02-05 16:00:00.014,BTCUSD_PERP,0.00010000,,86180.0
2023-02-06 00:00:00.013,BTCUSD_PERP,0.00004935,,86206.12880953
2023-02-06 08:00:00.007,BTCUSD_PERP,0.00001839,,86211.9
2023-02-06 16:00:00.016,BTCUSD_PERP,0.00010000,,86208.10262888
2023-02-07 00:00:00.000,BTCUSD_PERP,0.00003437,22795.13000000,86210.09564694
2023-02-07 08:00:00.004,BTCUSD_PERP,0.00010000,,86220.0
2023-02-07 16:00:00.011,BTCUSD_PERP,0.00003357,,86241.9
2023-02-08 00:00:00.000,BTCUSD_PERP,0.00001125,23326.40000000,86227.317503
2023-02-08 08:00:00.004,BTCUSD_PERP,0.00001978,,86229.33793439
2023-02-08 16:00:00.000,BTCUSD_PERP,0.00005369,22966.30000000,86242.1
2023-02-09 00:00:00.001,BTCUSD_PERP,0.00004631,,86245.58694338
2023-02-09 08:00:00.006,BTCUSD_PERP,0.00006088,,86286.0
2023-02-09 16:00:00.001,BTCUSD_PERP,0.00004137,,86298.03151574
2023-02-10 00:00:00.010,BTCUSD_PERP,0.00005780,,86294.97380044
2023-02-10 08:00:00.005,BTCUSD_PERP,0.00001575,,86292.9163101
2023-02-10 16:00:00.000,BTCUSD_PERP,0.00007670,21607.11000000,86294.60285504
2023-02-11 00:00:00.003,BTCUSD_PERP,0.00004792,,86290.15128306
2023-02-11 08:00:00.001,BTCUSD_PERP,0.00009041,,86295.2
2023-02-11 16:00:00.018,BTCUSD_PERP,-0.00002328,,86298.05157533
2023-02-12 00:00:00.000,BTCUSD_PERP,0.00001463,21816.37000000,86299.9
2023-02-12 08:00:00.003,BTCUSD_PERP,-0.00004142,,86304.1689573
2023-02-12 16:00:00.000,BTCUSD_PERP,0.00002655,22004.65000000,86303.79614981
2023-02-13 00:00:00.004,BTCUSD_PERP,0.00001176,,86306.31283711
2023-02-13 08:00:00.000,BTCUSD_PERP,0.00010000,21720.67000000,86308.03921317
2023-02-13 16:00:00.008,BTCUSD_PERP,0.00004563,,86308.03921317
2023-02-14 00:00:00.011,BTCUSD_PERP,-0.00001740,,86302.9
2023-02-14 08:00:00.013,BTCUSD_PERP,-0.00002664,,86302.9
2023-02-14 16:00:00.016,BTCUSD_PERP,0.00009441,,86299.0
2023-02-15 00:00:00.011,BTCUSD_PERP,0.00010000,,86303.19970588
2023-02-15 08:00:00.005,BTCUSD_PERP,0.00005643,,86303.19970588
2023-02-15 16:00:00.014,BTCUSD_PERP,0.00010000,,86305.98802825
2023-02-16 00:00:00.022,BTCUSD_PERP,0.00010000,,86317.57321789
2023-02-16 08:00:00.000,BTCUSD_PERP,0.00010000,24580.34000000,86318.02746675
2023-02-16 16:00:00.000,BTCUSD_PERP,0.00024770,24898.43000000,86323.48993775
2023-02-17 00:00:00.021,BTCUSD_PERP,0.00018388,,86331.6
2023-02-17 08:00:00.010,BTCUSD_PERP,0.00010000,,86331.6
2023-02-17 16:00:00.000,BTCUSD_PERP,0.00010000,24091.21000000,86331.6
2023-02-18 00:00:00.015,BTCUSD_PERP,0.00010000,,86331.6
2023-02-18 08:00:00.000,BTCUSD_PERP,0.00010000,24588.51000000,86339.5
2023-02-18 16:00:00.011,BTCUSD_PERP,0.00010000,,86329.9
2023-02-19 00:00:00.019,BTCUSD_PERP,0.00010000,,86338.4
2023-02-19 08:00:00.012,BTCUSD_PERP,0.00010000,,86340.0
2023-02-19 16:00:00.016,BTCUSD_PERP,0.00010000,,86340.0
2023-02-20 00:00:00.007,BTCUSD_PERP,0.00010000,,86308.21796174
2023-02-20 08:00:00.000,BTCUSD_PERP,0.00010000,24459.14000000,86308.21796174
2023-02-20 16:00:00.020,BTCUSD_PERP,0.00010000,,86294.80455843
2023-02-21 00:00:00.003,BTCUSD_PERP,0.00015191,,86294.43704927
2023-02-21 08:00:00.000,BTCUSD_PERP,0.00011660,24689.23000000,86293.28614464
2023-02-21 16:00:00.000,BTCUSD_PERP,0.00010000,24403.27000000,86295.90189887
2023-02-22 00:00:00.015,BTCUSD_PERP,0.00010000,,86279.45294742
2023-02-22 08:00:00.000,BTCUSD_PERP,0.00010000,23965.78000000,86280.17259525
2023-02-22 16:00:00.000,BTCUSD_PERP,0.00010000,23634.98000000,86279.87908221
2023-02-23 00:00:00.006,BTCUSD_PERP,0.00010000,,86279.84297424
2023-02-23 08:00:00.002,BTCUSD_PERP,0.00010000,,86273.59470825
2023-02-23 16:00:00.008,BTCUSD_PERP,0.00010000,,86281.46507589
2023-02-24 00:00:00.000,BTCUSD_PERP,0.00010000,23958.71000000,86282.594707
2023-02-24 08:00:00.000,BTCUSD_PERP,0.00010000,23900.34000000,86291.8
2023-02-24 16:00:00.014,BTCUSD_PERP,0.00010000,,86293.28151322
2023-02-25 00:00:00.019,BTCUSD_PERP,0.00010000,,86293.28151322
2023-02-25 08:00:00.011,BTCUSD_PERP,0.00010000,,86302.64841905
2023-02-25 16:00:00.019,BTCUSD_PERP,0.00010000,,86315.4
2023-02-26 00:00:00.000,BTCUSD_PERP,0.00010000,23097.97000000,86320.0
2023-02-26 08:00:00.011,BTCUSD_PERP,0.00010000,,86310.0
2023-02-26 16:00:00.017,BTCUSD_PERP,0.00007907,,86307.0
2023-02-27 00:00:00.001,BTCUSD_PERP,0.00010000,,86306.9
2023-02-27 08:00:00.000,BTCUSD_PERP,0.00010000,23358.91000000,86306.9
2023-02-27 16:00:00.003,BTCUSD_PERP,0.00010000,,86306.9
2023-02-28 00:00:00.000,BTCUSD_PERP,0.00010000,23420.55000000,86306.9
2023-02-28 08:00:00.011,BTCUSD_PERP,0.00006648,,86315.6
2023-02-28 16:00:00.005,BTCUSD_PERP,0.00010000,,86331.4
2023-03-01 00:00:00.013,BTCUSD_PERP,0.00000073,,86331.9
2023-03-01 08:00:00.014,BTCUSD_PERP,0.00010000,,86319.64904668
2023-03-01 16:00:00.000,BTCUSD_PERP,0.00010000,23691.90000000,86323.7
2023-03-02 00:00:00.014,BTCUSD_PERP,0.00010000,,86340.0
2023-03-02 08:00:00.002,BTCUSD_PERP,0.00010000,,86344.0
2023-03-02 16:00:00.000,BTCUSD_PERP,0.00010000,23279.98000000,86344.1
2023-03-03 00:00:00.017,BTCUSD_PERP,0.00010000,,86344.0
2023-03-03 08:00:00.004,BTCUSD_PERP,-0.00007626,,86344.0
2023-03-03 16:00:00.000,BTCUSD_PERP,0.00000127,22374.15000000,86365.98765276
2023-03-04 00:00:00.001,BTCUSD_PERP,0.00006469,,86374.4379461
2023-03-04 08:00:00.008,BTCUSD_PERP,0.00010000,,86386.72473169
2023-03-04 16:00:00.012,BTCUSD_PERP,0.00000800,,86390.1
2023-03-05 00:00:00.000,BTCUSD_PERP,0.00005612,22379.25000000,86390.0
2023-03-05 08:00:00.015,BTCUSD_PERP,0.00006964,,86382.7
2023-03-05 16:00:00.011,BTCUSD_PERP,0.00002057,,86380.95353458
2023-03-06 00:00:00.011,BTCUSD_PERP,-0.00005286,,86395.9
2023-03-06 08:00:00.000,BTCUSD_PERP,-0.00002170,22413.23000000,86384.0
2023-03-06 16:00:00.000,BTCUSD_PERP,0.00010000,22524.46000000,86371.94979919
2023-03-07 00:00:00.004,BTCUSD_PERP,0.00004005,,86387.2
2023-03-07 08:00:00.000,BTCUSD_PERP,0.00009418,22420.18000000,86387.70278218
2023-03-07 16:00:00.000,BTCUSD_PERP,0.00010000,22238.77000000,86380.0
2023-03-08 00:00:00.002,BTCUSD_PERP,0.00010000,,86370.43063784
2023-03-08 08:00:00.000,BTCUSD_PERP,0.00010000,21989.14000000,86371.55767328
2023-03-08 16:00:00.008,BTCUSD_PERP,0.00010000,,86371.36171168
2023-03-09 00:00:00.000,BTCUSD_PERP,0.00010000,21719.42000000,86370.02085469
2023-03-09 08:00:00.021,BTCUSD_PERP,0.00008583,,86351.26689642
2023-03-09 16:00:00.010,BTCUSD_PERP,0.00010000,,86361.79208456
2023-03-10 00:00:00.012,BTCUSD_PERP,-0.00020768,,86361.79208456
2023-03-10 08:00:00.000,BTCUSD_PERP,0.00005111,19959.12000000,86362.34640539
2023-03-10 16:00:00.011,BTCUSD_PERP,-0.00001497,,86352.11693843
2023-03-11 00:00:00.014,BTCUSD_PERP,-0.00036833,,86358.2
2023-03-11 08:00:00.015,BTCUSD_PERP,-0.00027461,,86358.2
2023-03-11 16:00:00.001,BTCUSD_PERP,-0.00025152,,86336.15909547
2023-03-12 00:00:00.013,BTCUSD_PERP,-0.00034959,,86336.15909547
2023-03-12 08:00:00.012,BTCUSD_PERP,-0.00071327,,86340.0
2023-03-12 16:00:00.000,BTCUSD_PERP,-0.00094680,20389.55000000,86348.07682427
2023-03-13 00:00:00.003,BTCUSD_PERP,-0.00079025,,86347.27265848
2023-03-13 08:00:00.000,BTCUSD_PERP,-0.00009848,22191.10000000,86392.5
2023-03-13 16:00:00.001,BTCUSD_PERP,-0.00020943,,86392.5
2023-03-14 00:00:00.000,BTCUSD_PERP,0.00010000,24166.31000000,86390.0
2023-03-14 08:00:00.000,BTCUSD_PERP,-0.00011242,24219.61000000,86399.9
2023-03-14 16:00:00.010,BTCUSD_PERP,0.00010000,,86399.9
2023-03-15 00:00:00.000,BTCUSD_PERP,0.00010000,24720.06000000,86400.0
2023-03-15 08:00:00.003,BTCUSD_PERP,0.00010000,,86392.9715318
2023-03-15 16:00:00.019,BTCUSD_PERP,0.00010000,,86389.03442459
2023-03-16 00:00:00.000,BTCUSD_PERP,-0.00007789,24202.64000000,86382.64380538
2023-03-16 08:00:00.001,BTCUSD_PERP,0.00010000,,86382.0
2023-03-16 16:00:00.004,BTCUSD_PERP,-0.00006479,,86368.7175249
2023-03-17 00:00:00.021,BTCUSD_PERP,0.00010000,,86361.80249828
2023-03-17 08:00:00.018,BTCUSD_PERP,0.00010000,,86357.23742798
2023-03-17 16:00:00.000,BTCUSD_PERP,0.00010000,26393.98000000,86357.23742798
2023-03-18 00:00:00.013,BTCUSD_PERP,0.00010000,,86382.29030447
2023-03-18 08:00:00.015,BTCUSD_PERP,0.00010000,,86388.8
2023-03-18 16:00:00.003,BTCUSD_PERP,0.00010000,,86380.00401126
2023-03-19 00:00:00.007,BTCUSD_PERP,0.00010000,,86393.4
2023-03-19 08:00:00.040,BTCUSD_PERP,0.00010000,,86395.35092674
2023-03-19 16:00:00.000,BTCUSD_PERP,0.00010000,27923.37000000,86394.27199777
2023-03-20 00:00:00.012,BTCUSD_PERP,0.00010000,,86436.00962242
2023-03-20 08:00:00.012,BTCUSD_PERP,0.00007415,,86441.07158353
2023-03-20 16:00:00.007,BTCUSD_PERP,0.00010000,,86445.48297979
2023-03-21 00:00:00.000,BTCUSD_PERP,0.00010000,27850.21000000,86445.98903937
2023-03-21 08:00:00.000,BTCUSD_PERP,-0.00013497,27646.65000000,86445.6816673
2023-03-21 16:00:00.003,BTCUSD_PERP,0.00007115,,86445.60929931
2023-03-22 00:00:00.000,BTCUSD_PERP,-0.00002357,28028.91000000,86439.75051113
2023-03-22 08:00:00.003,BTCUSD_PERP,-0.00009926,,86438.03432334
2023-03-22 16:00:00.014,BTCUSD_PERP,0.00010000,,86438.0
2023-03-23 00:00:00.002,BTCUSD_PERP,-0.00019097,,86436.5
2023-03-23 08:00:00.001,BTCUSD_PERP,0.00010000,,86434.71593797
2023-03-23 16:00:00.010,BTCUSD_PERP,0.00010000,,86434.71593797
2023-03-24 00:00:00.002,BTCUSD_PERP,-0.00011069,,86432.4
2023-03-24 08:00:00.015,BTCUSD_PERP,0.00010000,,86430.70254541
2023-03-24 16:00:00.027,BTCUSD_PERP,0.00010000,,86430.44417956
2023-03-25 00:00:00.019,BTCUSD_PERP,-0.00007290,,86434.8
2023-03-25 08:00:00.008,BTCUSD_PERP,0.00010000,,86438.0
2023-03-25 16:00:00.003,BTCUSD_PERP,-0.00001686,,86438.0
2023-03-26 00:00:00.005,BTCUSD_PERP,0.00009105,,86438.0
2023-03-26 08:00:00.000,BTCUSD_PERP,0.00000334,27659.20000000,86422.3
2023-03-26 16:00:00.000,BTCUSD_PERP,0.00010000,27699.28000000,86422.3
2023-03-27 00:00:00.023,BTCUSD_PERP,0.00006158,,86422.50368322
2023-03-27 08:00:00.005,BTCUSD_PERP,0.00007205,,86422.53442715
2023-03-27 16:00:00.002,BTCUSD_PERP,0.00010000,,86422.71440864
2023-03-28 00:00:00.010,BTCUSD_PERP,0.00006232,,86419.42715881
2023-03-28 08:00:00.021,BTCUSD_PERP,0.00010000,,86418.04526799
2023-03-28 16:00:00.017,BTCUSD_PERP,0.00005043,,86411.66130724
2023-03-29 00:00:00.010,BTCUSD_PERP,0.00010000,,86403.0
2023-03-29 08:00:00.010,BTCUSD_PERP,0.00010000,,86397.47846429
2023-03-29 16:00:00.021,BTCUSD_PERP,0.00010000,,86394.6
2023-03-30 00:00:00.001,BTCUSD_PERP,0.00000244,,86390.99365286
2023-03-30 08:00:00.009,BTCUSD_PERP,0.00010000,,86385.30293633
2023-03-30 16:00:00.021,BTCUSD_PERP,-0.00001277,,86385.17571169
2023-03-31 00:00:00.016,BTCUSD_PERP,-0.00009672,,86389.01970665
2023-03-31 08:00:00.015,BTCUSD_PERP,0.00002731,,86386.9
2023-03-31 16:00:00.011,BTCUSD_PERP,0.00010000,,86380.83939684
2023-04-01 00:00:00.000,BTCUSD_PERP,0.00010000,28438.27000000,86377.43626455
2023-04-01 08:00:00.004,BTCUSD_PERP,0.00010000,,86377.49552363
2023-04-01 16:00:00.011,BTCUSD_PERP,0.00010000,,86366.83855168
2023-04-02 00:00:00.014,BTCUSD_PERP,0.00010000,,86366.83855168
2023-04-02 08:00:00.002,BTCUSD_PERP,0.00010000,,86367.4
2023-04-02 16:00:00.010,BTCUSD_PERP,0.00010000,,86367.4
2023-04-03 00:00:00.007,BTCUSD_PERP,0.00007760,,86355.70507748
2023-04-03 08:00:00.000,BTCUSD_PERP,-0.00008053,28335.00000000,86354.0
2023-04-03 16:00:00.008,BTCUSD_PERP,0.00010000,,86344.17892324
2023-04-04 00:00:00.007,BTCUSD_PERP,0.00004568,,86380.1821853
2023-04-04 08:00:00.022,BTCUSD_PERP,0.00010000,,86386.3
2023-04-04 16:00:00.018,BTCUSD_PERP,0.00010000,,86375.94819794
2023-04-05 00:00:00.015,BTCUSD_PERP,0.00010000,,86363.0
2023-04-05 08:00:00.002,BTCUSD_PERP,0.00010000,,86366.75028452
2023-04-05 16:00:00.013,BTCUSD_PERP,0.00010000,,86376.09938721
2023-04-06 00:00:00.013,BTCUSD_PERP,0.00010000,,86374.7
2023-04-06 08:00:00.000,BTCUSD_PERP,0.00010000,27953.62000000,86372.0
2023-04-06 16:00:00.000,BTCUSD_PERP,-0.00001493,28065.14000000,86360.0
2023-04-07 00:00:00.011,BTCUSD_PERP,-0.00003646,,86357.51684041
2023-04-07 08:00:00.010,BTCUSD_PERP,-0.00001040,,86350.0
2023-04-07 16:00:00.028,BTCUSD_PERP,0.00002081,,86348.5
2023-04-08 00:00:00.000,BTCUSD_PERP,-0.00009050,27880.27000000,86348.5
2023-04-08 08:00:00.020,BTCUSD_PERP,0.00010000,,86348.5
2023-04-08 16:00:00.011,BTCUSD_PERP,0.00007735,,86344.2
2023-04-09 00:00:00.016,BTCUSD_PERP,-0.00004179,,86348.07758706
2023-04-09 08:00:00.019,BTCUSD_PERP,-0.00002075,,86349.7
2023-04-09 16:00:00.001,BTCUSD_PERP,0.00005891,,86352.1
2023-04-10 00:00:00.002,BTCUSD_PERP,0.00010000,,86352.1
2023-04-10 08:00:00.015,BTCUSD_PERP,0.00006176,,86346.3
2023-04-10 16:00:00.006,BTCUSD_PERP,0.00009561,,86346.1
2023-04-11 00:00:00.011,BTCUSD_PERP,0.00010000,,86332.52879287
2023-04-11 08:00:00.000,BTCUSD_PERP,0.00010000,30093.90000000,86336.25355729
2023-04-11 16:00:00.013,BTCUSD_PERP,0.00010000,,86338.9
2023-04-12 00:00:00.005,BTCUSD_PERP,0.00010000,,86338.9
2023-04-12 08:00:00.000,BTCUSD_PERP,0.00010000,29914.97000000,86352.0
2023-04-12 16:00:00.017,BTCUSD_PERP,0.00010000,,86360.10985775
2023-04-13 00:00:00.019,BTCUSD_PERP,0.00010000,,86379.1
2023-04-13 08:00:00.011,BTCUSD_PERP,-0.00006415,,86389.8
2023-04-13 16:00:00.000,BTCUSD_PERP,0.00010000,30322.37000000,86399.8
2023-04-14 00:00:00.000,BTCUSD_PERP,0.00010000,30745.73000000,86396.3
2023-04-14 08:00:00.000,BTCUSD_PERP,0.00010000,30730.22000000,86399.9
2023-04-14 16:00:00.007,BTCUSD_PERP,0.00005343,,86392.0
2023-04-15 00:00:00.001,BTCUSD_PERP,-0.00008778,,86435.7
2023-04-15 08:00:00.013,BTCUSD_PERP,0.00010000,,86426.0
2023-04-15 16:00:00.000,BTCUSD_PERP,0.00010000,30319.98000000,86426.0
2023-04-16 00:00:00.001,BTCUSD_PERP,0.00010000,,86419.0
2023-04-16 08:00:00.011,BTCUSD_PERP,0.00010000,,86416.1
2023-04-16 16:00:00.000,BTCUSD_PERP,0.00010000,30335.00000000,86410.0
2023-04-17 00:00:00.021,BTCUSD_PERP,0.00010000,,86398.86094495
2023-04-17 08:00:00.000,BTCUSD_PERP,0.00000302,29918.10000000,86401.2
2023-04-17 16:00:00.017,BTCUSD_PERP,0.00003532,,86404.5
2023-04-18 00:00:00.000,BTCUSD_PERP,0.00003805,29364.16000000,86404.6
2023-04-18 08:00:00.000,BTCUSD_PERP,0.00010000,29703.89000000,86381.38376868
2023-04-18 16:00:00.012,BTCUSD_PERP,0.00010000,,86380.46576938
2023-04-19 00:00:00.013,BTCUSD_PERP,0.00010000,,86389.2
2023-04-19 08:00:00.001,BTCUSD_PERP,0.00010000,,86393.8
2023-04-19 16:00:00.015,BTCUSD_PERP,0.00000681,,86393.8
2023-04-20 00:00:00.005,BTCUSD_PERP,0.00006674,,86386.1
2023-04-20 08:00:00.000,BTCUSD_PERP,0.00002100,28826.60000000,86386.2
2023-04-20 16:00:00.014,BTCUSD_PERP,0.00010000,,86386.1
2023-04-21 00:00:00.011,BTCUSD_PERP,0.00010000,,86377.66149888
2023-04-21 08:00:00.019,BTCUSD_PERP,0.00010000,,86381.2212148
2023-04-21 16:00:00.012,BTCUSD_PERP,0.00010000,,86402.0
2023-04-22 00:00:00.005,BTCUSD_PERP,0.00010000,,86412.41994621
2023-04-22 08:00:00.000,BTCUSD_PERP,0.00010000,27211.42000000,86423.9
2023-04-22 16:00:00.004,BTCUSD_PERP,0.00006679,,86425.64485807
2023-04-23 00:00:00.013,BTCUSD_PERP,-0.00004266,,86424.10161403
2023-04-23 08:00:00.009,BTCUSD_PERP,0.00008390,,86425.90932091
2023-04-23 16:00:00.000,BTCUSD_PERP,-0.00002500,27584.42000000,86434.0
2023-04-24 00:00:00.005,BTCUSD_PERP,0.00010000,,86447.33050508
2023-04-24 08:00:00.000,BTCUSD_PERP,0.00005636,27185.75000000,86447.77394101
2023-04-24 16:00:00.006,BTCUSD_PERP,0.00010000,,86455.0
